328 1660161016 0,400000 -1,000000 -101,000000 0,000000 0,000000
328 1660161017 0,400000 -1,000000 -101,000000 0,000000 0,000000
328 1660161018 0,400000 -1,000000 -101,000000 0,000000 0,000000
328 1660161019 0,400000 -1,000000 -101,000000 0,000000 0,000000
328 1660161020 0,400000 -1,000000 -101,000000 0,000000 0,000000
328 1660161021 0,800000 -1,000000 -101,000000 0,000000 0,000000
328 1660161022 0,800000 -1,000000 -101,000000 0,000000 0,000000
328 1660161023 0,800000 -1,000000 -101,000000 0,000000 0,000000
328 1660161024 0,800000 -1,000000 -101,000000 0,000000 0,000000
328 1660161025 0,800000 -1,000000 -101,000000 0,000000 0,000000
328 1660161026 0,200000 -1,000000 -101,000000 0,000000 0,000000
328 1660161027 0,200000 -1,000000 -101,000000 0,000000 0,000000
328 1660161028 0,200000 -1,000000 -101,000000 0,000000 0,000000
328 1660161029 0,200000 -1,000000 -101,000000 0,000000 0,000000
328 1660161030 0,200000 -1,000000 -101,000000 0,000000 0,000000
328 1660161031 0,800000 -1,000000 -101,000000 0,000000 0,000000
328 1660161032 0,800000 -1,000000 -101,000000 0,000000 0,000000
328 1660161033 0,800000 -1,000000 -101,000000 0,000000 0,000000
328 1660161034 0,800000 -1,000000 -101,000000 0,000000 0,000000
328 1660161035 0,800000 -1,000000 -101,000000 0,000000 0,000000
328 1660161036 0,600000 -1,000000 -101,000000 0,000000 0,000000
328 1660161037 0,600000 -1,000000 -101,000000 0,000000 0,000000
328 1660161038 0,600000 -1,000000 -101,000000 0,000000 0,000000
328 1660161039 0,600000 -1,000000 -101,000000 0,000000 0,000000
328 1660161040 0,600000 -1,000000 -101,000000 0,000000 0,000000
328 1660161041 0,200000 -1,000000 -101,000000 0,000000 0,000000
328 1660161042 0,200000 -1,000000 -101,000000 0,000000 0,000000
328 1660161043 0,200000 -1,000000 -101,000000 0,000000 0,000000
328 1660161044 0,200000 -1,000000 -101,000000 0,000000 0,000000
328 1660161045 0,200000 -1,000000 -101,000000 0,000000 0,000000
328 1660161046 1,000000 -1,000000 -101,000000 0,000000 0,000000
328 1660161047 1,000000 -1,000000 -101,000000 0,000000 0,000000
328 1660161048 1,000000 -1,000000 -101,000000 0,000000 0,000000
328 1660161049 1,000000 -1,000000 -101,000000 0,000000 0,000000
328 1660161050 1,000000 -1,000000 -101,000000 0,000000 0,000000
328 1660161051 0,400000 -1,000000 -101,000000 0,000000 0,000000
328 1660161052 0,400000 -1,000000 -101,000000 0,000000 0,000000
328 1660161053 0,400000 -1,000000 -101,000000 0,000000 0,000000
328 1660161054 0,400000 -1,000000 -101,000000 0,000000 0,000000
328 1660161055 0,400000 -1,000000 -101,000000 0,000000 0,000000
328 1660161056 0,400000 -1,000000 -101,000000 0,000000 0,000000
328 1660161057 0,400000 -1,000000 -101,000000 0,000000 0,000000
328 1660161058 0,400000 -1,000000 -101,000000 0,000000 0,000000
328 1660161059 0,400000 -1,000000 -101,000000 0,000000 0,000000
328 1660161060 0,400000 -1,000000 -101,000000 0,000000 0,000000
328 1660161061 0,600000 -1,000000 -101,000000 0,000000 0,000000
328 1660161062 0,600000 -1,000000 -101,000000 0,000000 0,000000
328 1660161063 0,600000 -1,000000 -101,000000 0,000000 0,000000
328 1660161064 0,600000 -1,000000 -101,000000 0,000000 0,000000
328 1660161065 0,600000 -1,000000 -101,000000 0,000000 0,000000
328 1660161066 0,600000 -1,000000 -101,000000 0,000000 0,000000
328 1660161067 0,600000 -1,000000 -101,000000 0,000000 0,000000
328 1660161068 0,600000 -1,000000 -101,000000 0,000000 0,000000
328 1660161069 0,600000 -1,000000 -101,000000 0,000000 0,000000
328 1660161070 0,600000 -1,000000 -101,000000 0,000000 0,000000
328 1660161071 0,200000 -1,000000 -101,000000 0,000000 0,000000
328 1660161072 0,200000 -1,000000 -101,000000 0,000000 0,000000
328 1660161073 0,200000 -1,000000 -101,000000 0,000000 0,000000
328 1660161074 0,200000 -1,000000 -101,000000 0,000000 0,000000
328 1660161075 0,200000 -1,000000 -101,000000 0,000000 0,000000
328 1660161081 0,400000 -1,000000 -101,000000 0,000000 0,000000
328 1660161082 0,400000 -1,000000 -101,000000 0,000000 0,000000
328 1660161083 0,400000 -1,000000 -101,000000 0,000000 0,000000
328 1660161084 0,400000 -1,000000 -101,000000 0,000000 0,000000
328 1660161085 0,400000 -1,000000 -101,000000 0,000000 0,000000
328 1660161086 0,800000 -1,000000 -101,000000 0,000000 0,000000
328 1660161087 0,800000 -1,000000 -101,000000 0,000000 0,000000
328 1660161088 0,800000 -1,000000 -101,000000 0,000000 0,000000
328 1660161089 0,800000 -1,000000 -101,000000 0,000000 0,000000
328 1660161090 0,800000 -1,000000 -101,000000 0,000000 0,000000
328 1660161091 0,600000 -1,000000 -101,000000 0,000000 0,000000
328 1660161092 0,600000 -1,000000 -101,000000 0,000000 0,000000
328 1660161093 0,600000 -1,000000 -101,000000 0,000000 0,000000
328 1660161094 0,600000 -1,000000 -101,000000 0,000000 0,000000
328 1660161095 0,600000 -1,000000 -101,000000 0,000000 0,000000
328 1660161096 0,400000 -1,000000 -101,000000 0,000000 0,000000
328 1660161097 0,400000 -1,000000 -101,000000 0,000000 0,000000
328 1660161098 0,400000 -1,000000 -101,000000 0,000000 0,000000
