335 1660161021 0,400000 -1,000000 -101,000000 0,000000 0,000000
335 1660161022 0,400000 -1,000000 -101,000000 0,000000 0,000000
335 1660161023 0,400000 -1,000000 -101,000000 0,000000 0,000000
335 1660161024 0,400000 -1,000000 -101,000000 0,000000 0,000000
335 1660161025 0,400000 -1,000000 -101,000000 0,000000 0,000000
335 1660161026 0,800000 -1,000000 -101,000000 0,000000 0,000000
335 1660161027 0,800000 -1,000000 -101,000000 0,000000 0,000000
335 1660161028 0,800000 -1,000000 -101,000000 0,000000 0,000000
335 1660161029 0,800000 -1,000000 -101,000000 0,000000 0,000000
335 1660161030 0,800000 -1,000000 -101,000000 0,000000 0,000000
335 1660161031 0,400000 -1,000000 -101,000000 0,000000 0,000000
335 1660161032 0,400000 -1,000000 -101,000000 0,000000 0,000000
335 1660161033 0,400000 -1,000000 -101,000000 0,000000 0,000000
335 1660161034 0,400000 -1,000000 -101,000000 0,000000 0,000000
335 1660161035 0,400000 -1,000000 -101,000000 0,000000 0,000000
335 1660161036 1,400000 -1,000000 -101,000000 0,000000 0,000000
335 1660161037 1,400000 -1,000000 -101,000000 0,000000 0,000000
335 1660161038 1,400000 -1,000000 -101,000000 0,000000 0,000000
349 1660161031 0,400000 -1,000000 -101,000000 0,000000 0,000000
349 1660161032 0,400000 -1,000000 -101,000000 0,000000 0,000000
349 1660161033 0,400000 -1,000000 -101,000000 0,000000 0,000000
349 1660161034 0,400000 -1,000000 -101,000000 0,000000 0,000000
349 1660161035 0,400000 -1,000000 -101,000000 0,000000 0,000000
349 1660161036 1,200000 -1,000000 -101,000000 0,000000 0,000000
349 1660161037 1,200000 -1,000000 -101,000000 0,000000 0,000000
349 1660161038 1,200000 -1,000000 -101,000000 0,000000 0,000000
335 1660161039 1,400000 -1,000000 -101,000000 0,000000 0,000000
335 1660161040 1,400000 -1,000000 -101,000000 0,000000 0,000000
335 1660161046 0,800000 -1,000000 -101,000000 0,000000 0,000000
335 1660161047 0,800000 -1,000000 -101,000000 0,000000 0,000000
335 1660161048 0,800000 -1,000000 -101,000000 0,000000 0,000000
349 1660161039 1,200000 -1,000000 -101,000000 0,000000 0,000000
349 1660161040 1,200000 -1,000000 -101,000000 0,000000 0,000000
349 1660161046 0,800000 -1,000000 -101,000000 0,000000 0,000000
349 1660161047 0,800000 -1,000000 -101,000000 0,000000 0,000000
349 1660161048 0,800000 -1,000000 -101,000000 0,000000 0,000000
335 1660161049 0,800000 -1,000000 -101,000000 0,000000 0,000000
335 1660161050 0,800000 -1,000000 -101,000000 0,000000 0,000000
